region,sic_2d,year,count_companies,count_patents,sum_rdex,sum_capex,mean_assets,sum_sales,sum_ebitda
North America,22,1981,5,15,16.66,263.67,663.38,3946.9500000000003,407.90000000000003
North America,22,1982,4,19,21.22,299.94,744.15,4114.91,355.03000000000003
North America,22,1983,4,30,22.05,157.34,587.32,3239.96,331.35
North America,22,1984,6,25,24,315.84000000000003,578.98,4908.1500000000005,455.35999999999996
North America,22,1985,3,30,28.4,205.47,1061.49,3857.1400000000003,224.98
North America,22,1986,6,34,44.25,254.62,661.93,5239.87,541.75
North America,22,1987,5,49,43.36,368.52,1163.92,6361.64,802.02
North America,22,1988,4,47,21.7,211.35999999999999,1109.97,5429.2300000000005,667.23
North America,22,1989,9,68,33.19,484.62,954.32,7664.63,1081.08
North America,22,1990,8,38,25.91,389.1,671.81,6688.67,721.23
North America,22,1991,9,30,36.73,275.48,619.19,6659.81,756.67
North America,22,1992,10,29,41.339999999999996,325.04,819.84,9038.97,1153.13
North America,22,1993,8,27,47.33,466.58000000000004,765.29,7533.89,1060.6200000000001
North America,22,1994,8,31,55.75,422.33,767.4,7397.43,976.26
North America,22,1995,7,33,50.58,342.96,861.49,7274.860000000001,879.18
North America,22,1996,12,45,52.39,637.64,828.9,13437.59,1484.7
North America,22,1997,11,33,54.53,590.94,800.28,10365.48,1271.15
North America,22,1998,12,38,75.4,872.67,1032.65,13382.53,1709.91
North America,22,1999,10,26,57.83,594.24,857.32,9035.470000000001,1013.4399999999999
North America,22,2000,8,23,42.59,367.93,1065.3,10811.38,1241.8
North America,22,2001,10,41,65.97,227.7,716.85,6641.3,586.82
North America,22,2002,8,35,60.510000000000005,98.88,596.88,4400.28,418.28
North America,22,2003,6,25,40.230000000000004,148.81,654.73,3933.55,467.13
North America,22,2004,6,46,55.67,127.14,667.98,3837.64,423
North America,22,2005,5,37,50.96,157.48000000000002,730.8,3870.6400000000003,422.49
North America,22,2006,4,43,53.16,198.65,927.41,3855.31,441.64
North America,22,2007,3,30,52.53,250.53,1037.63,3233.91,404.17
North America,22,2008,3,32,67.1,193.08,937.97,3314.5,409.42
North America,22,2009,4,19,63.6,96.07,797.32,3286.7,342.65000000000003
North America,22,2010,2,20,45,63.31,1016.86,1876.19,256.48
North America,22,2011,3,18,45.6,342.3,2736.48,7514.01,908.46
North America,22,2012,5,12,51.36,296.32,1815.57,8805.1,991.66
North America,22,2013,6,23,54.36,536.74,1883.04,10485.61,1347.1100000000001
North America,22,2014,5,29,60.39,685.43,2172.18,10836.05,1529.31
North America,22,2015,4,14,59.96,110.64,637.97,3009.26,414.66999999999996
North America,22,2016,4,13,50.010000000000005,826.02,3215.12,11341.19,2048.52
North America,23,1980,4,14,1.21,128.20999999999998,419.75,3310.8700000000003,461.40000000000003
North America,23,1981,1,5,0,109.04,1604.67,2851.24,390.04
North America,23,1982,3,4,1.24,73.10000000000001,620.03,3168.69,360.64
North America,23,1983,2,5,1.39,51.58,941.94,2822.27,416.34
North America,23,1984,2,2,1.59,13.32,146.99,670.76,35.4
North America,23,1985,2,3,1.76,5.57,83.26,262.92,20.04
North America,23,1986,2,7,2.55,12.43,155.91,659.99,36.06
North America,23,1987,2,11,2.38,47.190000000000005,1069.57,2996.8100000000004,573.53
North America,23,1988,3,4,10.92,24.970000000000002,526.84,1533.9699999999998,75.27000000000001
North America,23,1989,2,4,0,99.31,1137.06,3912.39,746.51
North America,23,1990,2,2,0,133.33,1213.64,4277.58,787.84
North America,23,1991,4,6,0,141.64,775.37,5412.06,974.79
North America,23,1992,2,3,0,153.67000000000002,1549.46,6143.16,947.1
North America,23,1993,1,2,0,0.7,60.66,48.75,-2.88
North America,23,1994,2,3,0,313.65,2519.12,7272.719999999999,1287.38
North America,23,1995,3,4,0,436.9,1975.42,8424.550000000001,1352.17
North America,23,1996,2,5,0,285.81,2620.2,8148.87,49.76
North America,23,1997,3,10,0,334.27,2119.12,9618.85,436.40999999999997
North America,23,1998,4,16,0,320.17,2212.68,9786.4,875.63
North America,23,1999,3,5,0,175.15,2354.01,8007.68,665.86
North America,23,2000,5,6,0,133.87,1071.94,7418.54,1004.32
North America,23,2001,4,4,0,36.620000000000005,853.15,2423.49,-205.66
North America,23,2002,5,7,0,250.47,2013.28,13463.710000000001,1866.8
North America,23,2003,1,1,0,68.61,2983.76,4130.67,491.45
North America,23,2004,1,1,0,30.87,700.82,719.36,108.89
North America,23,2006,1,1,0,2.72,244.85,416.84,59.49
North America,23,2007,4,6,11.2,270.48,2439.62,10674.119999999999,1469.42
North America,23,2008,2,2,46.46,192.88,1877.84,4583.070000000001,559.53
North America,23,2009,4,5,0,173.75,2146.59,9844.32,1365.29
North America,23,2010,2,4,0,73.32,1185.75,2901.55,332.56
North America,23,2011,5,10,0,393.07,1797.49,10647.46,1440.68
North America,23,2012,5,11,0,208.1,1300.07,9103.23,916.94
North America,23,2013,5,23,0,811.14,5907.36,28223.76,4393.24
North America,23,2014,4,16,0,491.93,2750.95,14422.8,2143.68
North America,23,2015,6,17,0,890.25,2172.86,17806.5,2784.19
North America,23,2016,3,18,0.64,436.99,1892.34,7237.62,893.91
North America,24,1980,4,27,59.36,810.3000000000001,1424.93,5235.200000000001,1019.7
North America,24,1981,3,26,62.82,808.5799999999999,2054.05,5244.5599999999995,786.21
North America,24,1982,2,23,54.87,579.56,3107.71,4541.09,554.42
North America,24,1983,3,23,52.080000000000005,324.09,2086.91,5306.2,666.68
North America,24,1984,2,12,46.18,397.65,3044.91,6070.959999999999,842.3399999999999
North America,24,1985,3,14,44.3,399.33,2010.21,5231.780000000001,626.43
North America,24,1986,2,20,33.269999999999996,605.23,3341.05,6000.860000000001,752.75
North America,24,1987,2,21,51.580000000000005,604.93,3665.27,7357.44,1093.29
North America,24,1988,4,17,61.33,840.68,4236.55,11505.13,1965.91
North America,24,1989,4,21,68.7,1113.6,4446.97,11655.25,2114.12
North America,24,1990,2,22,57.22,1283.1599999999999,9031.83,10277.23,1757.71
North America,24,1991,3,24,58.55,663.37,8507.01,8932.970000000001,1101.54
North America,24,1992,6,31,46.849999999999994,826.36,3479.08,12137.859999999999,1804.54
North America,24,1993,5,23,47.61,1460.23,3455.08,13756.490000000002,2286.71
North America,24,1994,6,32,49.32,1478.47,2707.49,14055.74,2611.05
North America,24,1995,2,14,51.85,1089.81,6731.89,12028.11,2555.66
North America,24,1996,5,28,55.13,1395.06,2811.97,12309.37,1782.36
North America,24,1997,4,29,57.05,931.29,3991.87,13935.5,1639.03
North America,24,1998,6,21,57.97,1276.91,3056.86,12710.4,1644.69
North America,24,1999,5,16,55.2,877.58,4538.75,16346.67,2304.02
North America,24,2000,5,20,62.48,964.02,3755.77,17186.38,2574.46
North America,24,2001,4,28,55.2,914.13,5469.28,18443.22,1941.22
North America,24,2002,8,43,60.41,1250.48,4400.18,24504.91,2834.56
North America,24,2003,5,50,53.57,801.41,5721.65,20548.39,2875.65
North America,24,2004,3,45,55.77,671.08,10519.35,24025.24,4225.67
North America,24,2005,5,28,61.5,1351.49,6965.46,28193.22,4589.24
North America,24,2006,5,40,79.13,1032.86,5777.92,27210.01,3204.19
North America,24,2007,4,38,114.13,1214.9,6615.81,20607.52,1879.45
North America,24,2008,4,32,67.5,698.83,4699.1,11019.539999999999,254.29000000000002
North America,24,2009,3,31,72.38,273.12,5424.82,6187.17,297.04
North America,24,2010,4,37,53.64,342.96,4205.46,8605.67,1124.15
North America,24,2011,4,31,60.71,290.54,3418.42,6743.43,979.13
North America,24,2012,5,33,53.14,393.85,3022.7,9665.83,1440.69
North America,24,2013,3,28,33,398.45,5089.11,9095.08,1630.76
North America,24,2014,4,44,27,593.64,3897.54,9629.28,1823.58
North America,24,2015,3,29,24,606.56,4807.4,9217.57,1610.7
North America,24,2016,3,22,19,609.76,7264.27,11517.33,1946.27
North America,25,1980,5,39,11.67,89.88,197.48,1596.38,213.18
North America,25,1981,8,34,22.52,87.15,164.65,2298.92,249.53
North America,25,1982,7,26,25.44,102.89999999999999,230.07,2454.0499999999997,276.93
North America,25,1983,6,23,21.46,65.85000000000001,195.16,1967.77,246.86
North America,25,1984,7,29,23.95,126.25,194.55,2318.99,297.89
North America,25,1985,6,31,26.09,78.8,235.94,1999.03,318.28
North America,25,1986,10,35,38.54,157.28,192.2,2830.92,454.28000000000003
North America,25,1987,8,31,34.69,88.26,251.18,2949.61,464.91
North America,25,1988,10,42,48.34,126.31,222.93,3404.73,445.12
North America,25,1989,11,39,61.03,154.19,314.21,5196.63,637.25
North America,25,1990,7,22,58.69,121.73,532.08,5109.4,678.77
North America,25,1991,7,38,55.12,85.85000000000001,484.75,4199.759999999999,531.12
North America,25,1992,9,59,70.6,217.54,495.84,5686.22,713.15
North America,25,1993,9,43,73.19,264.62,538.41,5697.04,807.21
North America,25,1994,13,49,101.99,347.99,484.08,7118.93,992.38
North America,25,1995,10,65,126.68,411.58,798.24,9077.82,1209.78
North America,25,1996,17,81,269.91,683.36,853.56,18231.010000000002,2219.41
North America,25,1997,15,102,308.3,758.62,1051.09,19951.48,2643.68
North America,25,1998,18,176,364.34,1116.47,1097.13,25309.05,2738.96
North America,25,1999,16,236,434.67,1219.9099999999999,1507.62,28689.61,2984.4
North America,25,2000,20,316,475.82,1215.51,1301.82,34585.159999999996,3513.79
North America,25,2001,16,266,425.09999999999997,794.82,1511.71,30278.2,2823.39
North America,25,2002,19,277,405.54,902.3000000000001,1419.1,36074.69,3329.36
North America,25,2003,15,274,418.35,958.58,1918.84,37930.23,3268.96
North America,25,2004,15,330,464.9,1093.75,1849.34,41870.79,3612.39
North America,25,2005,14,250,452.65999999999997,1139.29,1715.09,37874.18,2978.47
North America,25,2006,12,352,426.11,836.08,1919.67,38052.340000000004,3143.79
North America,25,2007,11,232,464.71,787.66,2139.41,36745.12,3467.63
North America,25,2008,12,179,433.69,625.9599999999999,1850.01,33438.2,2790.06
North America,25,2009,12,177,367.84000000000003,472.6,1768.56,27157.79,2229.49
North America,25,2010,12,220,382.95,612.29,1922.78,31488.36,3014.55
North America,25,2011,16,242,515.5699999999999,858.07,1554.95,37456.39,3652.56
North America,25,2012,13,228,537.91,1027.33,2035.73,35960.95,3471.15
North America,25,2013,12,251,613.2,1085.02,2267.49,38100.93,3587.15
North America,25,2014,12,260,666.94,1264.68,2136.78,38754.35,3765.06
North America,25,2015,13,292,707.17,1225.81,2165.67,39936.3,4315.38
North America,25,2016,11,304,749.1899999999999,1104.71,2385.55,37901.049999999996,4636.28
North America,26,1980,14,381,449.76,3493.91,1954.46,31701.54,4711.81
North America,26,1981,18,425,449.85,3660.6,1689.41,34944.78,4566.66
North America,26,1982,18,371,524.27,3043.13,1754.52,33552.81,3698.43
North America,26,1983,15,356,557.31,3127.88,2161.63,35655.8,4611.96
North America,26,1984,16,393,658.79,4234.08,2466.19,41736.86,6249.49
North America,26,1985,18,453,778.64,4475.68,2091.83,40373.090000000004,5703.62
North America,26,1986,21,459,838.37,4076.6,2147.47,43864.56,7087.12
North America,26,1987,17,485,935.99,4111.32,2862.18,54094.46,9256.08
North America,26,1988,20,501,1036.47,5500.38,2724.76,60715.68,11386.08
North America,26,1989,21,662,1162.49,7235.3,3096.36,68043.28,12834.65
North America,26,1990,21,587,1263.27,8405.33,3982.52,73733.06,12565.19
North America,26,1991,22,589,1372.01,6244.05,3555.65,74094.01,10458.25
North America,26,1992,27,645,1490.33,6428.68,3203.44,79991.31,11160.119999999999
North America,26,1993,25,647,1472.28,5970.6,3404.8,80412.49,10914.99
North America,26,1994,24,782,1524.95,6054.52,3653.71,83852.37,12477.01
North America,26,1995,20,816,1393.56,7790.22,5180.37,102474.02,20403.15
North America,26,1996,29,877,1513.85,8576.72,3952.97,102777.53,16392.35
North America,26,1997,29,967,1551.73,8212.95,4436.06,106434.01,15698.19
North America,26,1998,31,1002,1617.8600000000001,7955.34,3925.5,105234.41,17336.03
North America,26,1999,23,917,1589.45,6428.79,5131.56,106692.09,18841.76
North America,26,2000,26,932,1663.34,8516.11,6722.02,140629.95,23743.37
North America,26,2001,24,871,1661.32,5947.39,6199.25,119791.34,19766.04
North America,26,2002,22,978,1682.34,4759.72,5885.47,112091.56999999999,17645.96
North America,26,2003,22,1149,1699.04,5318.31,7433.78,123125.97,18448.17
North America,26,2004,22,1036,1820.71,5415.59,7366.46,128669.95,20706.16
North America,26,2005,17,815,1846.55,4406.82,7273.53,101660.56,17003.54
North America,26,2006,15,861,2099.86,4510.4,6703.23,99225.88,16643.55
North America,26,2007,16,776,1900.03,5157.24,6390.71,99634.15,17287.02
North America,26,2008,13,649,1936.2,4266.42,7361.19,96975.16,15570.58
North America,26,2009,16,613,1816.33,3356.94,6738.26,100886.11,16374.12
North America,26,2010,16,932,1989.79,4145.6,6876.24,107912.02,18459.1
North America,26,2011,17,818,2134.79,5208.33,6868.35,109915.59,18976.97
North America,26,2012,22,748,2276.26,6086.94,6046.38,122430.9,20441.58
North America,26,2013,20,878,2350.8,6116.03,7227.77,132073.18,22605.31
North America,26,2014,15,837,2408.07,5711.03,7620.41,114345.88,21765.35
North America,26,2015,18,712,2330.76,6202.5,7491.16,118186.36,22967.93
North America,26,2016,16,811,2292.69,5803.25,8359.94,116792.16,23099.53
North America,27,1980,3,13,4.12,150.63000000000002,340.13,1510.19,214.98000000000002
North America,27,1981,4,7,1.2,32.15,208.68,763.8000000000001,102.53999999999999
North America,27,1982,4,12,4.869999999999999,103.9,324.44,1921.88,288.03000000000003
North America,27,1983,3,5,4.14,197.53,511.71,2118.71,335.05
North America,27,1984,4,6,0.09,235.28,592.97,3031.1,478.76000000000005
North America,27,1985,4,9,5,251.37,682.37,3507.11,564.18
North America,27,1986,3,10,6.4,404.1,1056.99,3897.9,589.59
North America,27,1987,7,14,8.549999999999999,395.3,698.16,5023.32,731.61
North America,27,1988,4,10,8.62,286,1042.36,5189.46,768.5
North America,27,1989,5,19,10.440000000000001,346.41,889.11,5556.12,823.78
North America,27,1990,5,19,10.05,386.78000000000003,1094.15,6148.64,881.0300000000001
North America,27,1991,5,28,9.31,362.96999999999997,873.53,5209.14,733.96
North America,27,1992,5,26,9.72,289.05,887.93,5546.96,828.36
North America,27,1993,5,28,9.72,474.27,1250.28,7507.05,1143.5
North America,27,1994,7,33,9.200000000000001,739,1243.54,10019.93,1625.98
North America,27,1995,6,42,9.95,778.12,1662.03,12155.64,1874.11
North America,27,1996,12,35,9.84,793.14,914.87,14349.09,2080.42
North America,27,1997,7,43,9.1,680.46,1346.21,11672.83,1973.54
North America,27,1998,7,47,11.06,428.41,1255.12,10345.48,1711.63
North America,27,1999,9,48,15.89,615.18,1190.51,12981.96,2039.7
North America,27,2000,9,47,12.19,506.41,1163.73,13164.08,1799.02
North America,27,2001,5,42,14.38,371.16999999999996,1511.33,10386.880000000001,1433.74
North America,27,2002,8,46,21.48,360.4,1041.04,10317.17,1379.68
North America,27,2003,7,47,35.17,286.38,846.73,8142.72,898.01
North America,27,2004,8,38,37.54,427.04,1718.67,12361.789999999999,1610.47
North America,27,2005,7,28,48.39,635.83,2196.29,14212.84,1951.98
North America,27,2006,11,52,57.02,698.95,1662.75,18855.3,2521.64
North America,27,2007,8,34,64.82000000000001,668.76,2447.69,17479.09,2574.31
North America,27,2008,7,18,82.34,393.31,984.08,7351.68,894.2099999999999
North America,27,2009,8,32,88.56,182.13,880.99,7147.49,955.05
North America,27,2010,12,31,99.1,467.9,2144.02,18930.5,2485.46
North America,27,2011,10,43,109.31,714.9,2441.11,24043.33,2903.79
North America,27,2012,12,51,129.09,731.5,2317.5,26917.2,3600.01
North America,27,2013,8,34,156.35999999999999,565.47,2535.72,21813.739999999998,2604.94
North America,27,2014,8,53,172.93,590.9499999999999,3223.71,25116.23,2940.95
North America,27,2015,9,60,204.17,681.22,2658.78,25559.32,3118.9
North America,27,2016,8,56,217.26999999999998,604.81,2332.21,19342.59,2080.64
North America,28,1980,59,3387,3688.75,9692.16,1701.21,127722.92,18375.51
North America,28,1981,65,3664,4472.09,11203.42,1926.96,149295.24,21075.09
North America,28,1982,62,3028,5143.41,12772.19,2120.74,158110.96,21944.38
North America,28,1983,66,2820,6033.03,10709.35,2203.29,169073.01,24791.4
North America,28,1984,76,3330,6708.54,10986.92,1900.06,174536.05,27368.99
North America,28,1985,78,3425,7035.94,11615.84,1997.36,166083.72,26086.48
North America,28,1986,77,3129,7470.42,11024.54,2030.18,160897.43,27871.23
North America,28,1987,94,3400,8535.47,12245.62,1930.18,181740.08,32727.77
North America,28,1988,100,3233,9825.94,16627.03,2029.28,207647.51,39641.25
North America,28,1989,114,3925,11543.960000000001,19070.29,2113.29,234020.7,44902.77
North America,28,1990,116,3783,12912.49,22495.07,2310.54,254674.99,47119.05
North America,28,1991,126,4193,14794.67,22907.36,2185.29,264251.13,48117.23
North America,28,1992,161,4483,17191.17,23745.56,1910.29,291173.13,51301.01
North America,28,1993,162,4760,18098.24,21715.73,1927.65,283141.34,53784.64
North America,28,1994,171,4341,17551.72,20525.99,2004.84,296096.62,59728.21
North America,28,1995,207,4382,19989.82,24042.54,1787.97,330937.18,69801.09
North America,28,1996,232,4991,22139.9,25487.6,1694.47,357412.43,74056.62
North America,28,1997,262,5710,26712.69,26568.49,1545.56,364404.7,78204.65
North America,28,1998,313,6861,31454.97,26722.72,1439.73,364086.87,80744.16
North America,28,1999,321,6862,34297.01,26960.46,1561.47,406062.6,90779.92
North America,28,2000,318,6545,36743.47,27572.32,1704.7,441950.07,98004.12
North America,28,2001,325,6630,44011.22,27504.51,1848.92,456902.2,96615.96
North America,28,2002,317,6646,46339.17,28287.66,2023.64,470125.88,99335.17
North America,28,2003,323,6295,52303.2,29455.41,2347.71,494598.25,105849.13
North America,28,2004,311,5063,52615.01,28629.42,2662.36,555637.96,121571.7
North America,28,2005,289,4265,55955.67,30478.96,2927.26,627607.36,134711.99
North America,28,2006,303,5165,68440.62,32456.35,3104.68,651544.45,139639.22
North America,28,2007,294,4833,73043.69,34372.06,3477.19,693607,152017.3
North America,28,2008,282,4596,75152.28,35738.47,3691.78,733368.01,163324.18
North America,28,2009,275,4238,56928.47,27080.23,4309.64,610635.35,147107.13
North America,28,2010,304,5599,65836.85,27660.07,4037.01,691522.11,173268.18
North America,28,2011,321,5670,67436.73,30744.96,3908.92,730405.99,180573.5
North America,28,2012,362,6142,72453.96,35720.1,3658.63,759288.09,191085.74
North America,28,2013,394,6907,71890.06999999999,34228.19,3411.82,735727.05,181729.45
North America,28,2014,382,6919,77847.11,40057.26,3629.16,776164.43,198068.07
North America,28,2015,374,6241,83020.26,39568.97,3858.54,741532.8,199208.89
North America,28,2016,358,5790,88713.41,35748,4151.1,730112.94,204815.96
North America,29,1980,13,1001,1325.25,24618.77,15817.47,342118.72,48455.43
North America,29,1981,11,1096,1765.03,32366.24,20596.8,373929.82,44438.03
North America,29,1982,11,978,1829.89,31856.07,20929.16,333155.16,39554.1
North America,29,1983,13,1175,1926.58,28693.06,19421.9,320851.74,46004.7
North America,29,1984,11,1329,1913.56,27204.91,22622.07,295751.24,46154.36
North America,29,1985,10,1283,1994.49,28021.22,25463.58,299773.47000000003,52189.36
North America,29,1986,9,836,1573.22,16657.18,23804.28,179707.1,32298.57
North America,29,1987,9,833,1352.54,15009.47,25659.6,184553.22,30438.91
North America,29,1988,11,707,1471.26,22192.95,18940.23,199329.2,34878.59
North America,29,1989,11,802,1593.86,18318.29,19795.32,212953.29,31367.2
North America,29,1990,9,736,1620.24,18660.11,23301.53,237540.37,34223.85
North America,29,1991,8,719,1739.84,20584.41,25945.99,223944.71,28554.69
North America,29,1992,8,733,1605.63,17994.48,25239.9,225377.26,27096.56
North America,29,1993,9,745,1494.73,18244.76,25935.12,217919.42,28224
North America,29,1994,10,652,1389.55,16330.92,22860.73,208878.07,27367.94
North America,29,1995,9,571,1266.11,19297.4,26696.34,231291.23,31901.85
North America,29,1996,11,490,1308.1200000000001,22459.95,22318.33,287942.95,40427.93
North America,29,1997,12,444,1304.64,25881.3,20973.88,291656.76,42566.09
North America,29,1998,9,446,1030.3,22389.52,24090.75,208808.88,24193.16
North America,29,1999,11,452,1077.58,24439.21,27091.69,276567.33,35076.47
North America,29,2000,11,393,1009.86,18258.06,23744.23,378865.95,58355.24
North America,29,2001,6,377,1008.6,22895.82,43125.69,337950.13,52074.38
North America,29,2002,6,382,958.5,20776.98,41522.81,298095.21,38093.7
North America,29,2003,7,398,973.95,20825.4,39511.45,355256.57,53936.77
North America,29,2004,7,366,1046.3,24252.97,46641.63,452834.44,75373.98
North America,29,2005,6,285,1263.54,23786.15,58440.36,551315.03,89422.59
North America,29,2006,8,329,1422.06,36743.58,50558.04,604595.39,114726.78
North America,29,2007,6,337,1623.3,33509.36,68321.64,611792.38,107033.41
North America,29,2008,7,367,1927.3,46704.51,72168.28,764153.01,131037.22
North America,29,2009,6,368,1881.7,49463.94,82070.4,507457.99,70161.98
North America,29,2010,5,555,1763.8,53747.14,117221.41,630015.17,104276.85
North America,29,2011,7,527,1777.06,65633,91923.18,785245.17,136658.27
North America,29,2012,10,542,2090.88,85611.72,78467.67,977412.7,148007.16
North America,29,2013,9,691,1992.03,81721.28,85521.34,930827.1900000001,119408.43
North America,29,2014,13,708,1881.18,87765.37,64891.04,917317.13,117409.23
North America,29,2015,10,664,1801.18,72090.17,79808.25,556118.34,65750.68
North America,29,2016,11,692,1700.06,48486.11,77134.84,543686.49,56428.64
North America,30,1980,10,131,220.61,397.62,794.89,12354.58,1103.21
North America,30,1981,11,123,264.06,436.04,719.29,13241.14,1396.97
North America,30,1982,11,101,300.96,442.68,704.94,12593.150000000001,1274.78
North America,30,1983,11,105,314.66,624.6899999999999,870.98,13737.810000000001,1455.79
North America,30,1984,16,172,358.32,905.4599999999999,665.59,15224.76,1652.2
North America,30,1985,13,122,317.77000000000004,1800.1499999999999,653.6,12156.470000000001,1143.54
North America,30,1986,15,104,338.77,1544.6299999999999,756.08,12789.64,1487.99
North America,30,1987,17,146,332.19,975.89,742.94,15570.470000000001,2134.2599999999998
North America,30,1988,18,135,367.13,1084.32,787.29,19442.01,2338.17
North America,30,1989,20,139,370.95,1219.3400000000001,792,21883.23,2851.67
North America,30,1990,19,146,409.01,1114.8,813.51,20039.8,2314.46
North America,30,1991,20,161,457.33,898.9,938.06,24591.6,3335.61
North America,30,1992,20,138,463.65,992.0600000000001,973.76,26877.63,3788.52
North America,30,1993,22,161,467.51,1044.85,860.18,27154.44,3866.28
North America,30,1994,25,186,529.9300000000001,1257.05,939.45,31291.89,4547.05
North America,30,1995,27,155,606.9300000000001,1731.68,1034,38089.28,5123.71
North America,30,1996,28,162,684.6,1825.44,915.32,36440.63,5073.12
North America,30,1997,22,188,698.26,1930.82,1254.27,38897.659999999996,4937.2300000000005
North America,30,1998,29,247,750.28,1929.65,1160.74,40603.14,4870.92
North America,30,1999,31,213,838.99,2408.56,1477.66,46831.66,5822.26
North America,30,2000,31,255,769.4300000000001,1840.28,1272.41,44869.61,5332.51
North America,30,2001,28,299,625.25,1488.37,1354.07,41292.46,4721.82
North America,30,2002,27,341,612.04,1238.4,1422.87,42465.55,5039.12
North America,30,2003,21,327,581.03,1154.99,1940.88,44656.5,5216.51
North America,30,2004,25,267,609.3,1449.77,1801.97,52557.350000000006,6375.88
North America,30,2005,19,240,519.88,1693.64,2274.37,51651.06,6418.52
North America,30,2006,24,272,624.69,2118.38,2074.5,58397.49,6696.860000000001
North America,30,2007,19,198,561.96,2093.88,2907.27,62239.76,7499.81
North America,30,2008,17,174,571.24,2501.94,2844.71,59153.659999999996,6478.87
North America,30,2009,18,224,528.4,1841.85,2921.1,54274.89,6611.37
North America,30,2010,16,249,537.1,2087.13,3614.62,57635.72,6940.1
North America,30,2011,14,307,648.48,2421.25,4801.53,66598.37,7413.91
North America,30,2012,13,348,663.76,2471.02,4007.85,63259.45,7749.1
North America,30,2013,11,450,690.2,2694.25,4840.37,63593.79,8540.97
North America,30,2014,11,501,728.74,2531.72,5093.58,65792.11,9437.89
North America,30,2015,13,512,699.64,2906.95,4191.06,66066.62,10142.09
North America,30,2016,13,593,714.37,2919.05,4309.42,66309.7,10601.09
North America,31,1980,1,1,0,4.68,128.94,253.32,27.92
North America,31,1981,2,2,1.1,17.240000000000002,110.27,440.21000000000004,39.03
North America,31,1982,1,2,0,10.34,179.71,316.91,28.07
North America,31,1986,1,1,1.7,0.71,56.6,86.43,7.71
North America,31,1987,3,4,0,9.57,122.68,585.85,46.980000000000004
North America,31,1988,1,2,0,4.64,183.66,323.73,18.19
North America,31,1989,1,1,0,5.82,189.16,323.59,18.44
North America,31,1990,3,7,3.9,18.39,138.6,627.4200000000001,38.58
North America,31,1991,3,5,3,10.89,108.3,535.63,40.44
North America,31,1992,1,3,0,4.06,204.01,293.14,17.84
North America,31,1993,2,6,0,7.41,146.32,482.7,45.92
North America,31,1994,1,1,0,0.69,100.32,154.94,25.78
North America,31,1995,4,6,3.1,35.910000000000004,222.92,1325.9099999999999,93.25
North America,31,1996,3,3,3,24.07,183.65,766.49,76.83
North America,31,1997,3,4,3.5,40,218.67,930.11,103.26
North America,31,1998,2,3,0,38.03,318.48,830.87,102.58
North America,31,1999,1,1,1.61,0.95,73.48,109.67,10.86
North America,31,2000,6,9,3.7800000000000002,6.42,94.3,845.3199999999999,39.89
North America,31,2001,4,6,3.1,35.58,295.03,2136.38,276.37
North America,31,2002,4,8,3.2,44.269999999999996,348.35,2880.08,193.81
North America,31,2003,6,7,4.1,47.13,287.29,3010.56,422.51
North America,31,2004,5,7,29.99,60.47,438.09,3703.99,491.78000000000003
North America,31,2005,3,6,4,20.9,269.1,1275.68,152.19
North America,31,2006,5,9,2.51,64.83,413.65,3382.58,441.3
North America,31,2007,6,14,4.82,60.93,425.83,3442.4900000000002,396.49
North America,31,2008,8,20,5,118.99,461.9,5645.75,361.44
North America,31,2009,4,7,0,34.66,423.85,1925.77,123.69000000000001
North America,31,2010,8,15,14.899999999999999,163.44,646.91,8239.87,703.72
North America,31,2011,4,11,30.060000000000002,211.72,931.52,4722.34,514.75
North America,31,2012,6,11,25.119999999999997,207.15,1139.99,7835.0199999999995,677.47
North America,31,2013,5,15,28.46,231.63,1389.28,9082.369999999999,950.37
North America,31,2014,6,17,31.17,296.71000000000004,1251.05,10572.72,1220.56
North America,31,2015,3,6,33.379999999999995,214.31,1312.47,5581.93,766
North America,31,2016,3,4,21.26,105.71,1268.02,4545.01,480.74
North America,32,1980,8,199,130.98,826.5500000000001,1246.55,12182.54,1406.8
North America,32,1981,7,209,110.76,662.61,1100.62,10152.79,1036.41
North America,32,1982,5,195,115.2,536.86,1514.18,9444.79,784.6
North America,32,1983,6,166,132.05,451.71,1315.47,10335.76,1063.97
North America,32,1984,7,185,142.66,719.09,1366.18,12742.64,1691.81
North America,32,1985,8,185,147.82,883.48,1372.08,14062.39,1914.44
North America,32,1986,7,164,150.75,768.39,1616.65,13565.89,2251.7400000000002
North America,32,1987,8,132,122.11,671.9,1607.74,13957.28,2302.7
North America,32,1988,11,114,116.71,665.12,1219.17,13554.1,2246.61
North America,32,1989,9,129,114.58,543.52,1297.94,12339.72,2066.68
North America,32,1990,10,68,100.31,501.66,1120.02,10968.96,1643.16
North America,32,1991,10,58,94.1,419.78999999999996,1358.92,11712.49,1722.2
North America,32,1992,11,56,111.25,487.71000000000004,1119.35,10088.72,1372.23
North America,32,1993,10,65,121.47,543.21,1227.13,10607.25,1587
North America,32,1994,11,59,140.93,779.84,1318.73,11369.73,1947
North America,32,1995,8,51,144.64000000000001,809.76,1502.93,11097.73,1975.77
North America,32,1996,10,77,168,1011.39,1598.76,12874.1,2238.8
North America,32,1997,12,141,172.4,1179.21,1547.82,16619.27,2918.79
North America,32,1998,11,174,203.6,1751.06,2380.84,20452,3886.62
